,1,37,42
328,-622.8913610810189,-622.3255525113914,-659.0974287151508
329,-622.6343198550669,-622.5042970693434,-658.035052620729
330,-624.0819589721382,-622.0264286112964,-655.4852401770341
331,-626.2583481909776,-624.7004889002275,-655.1418542744748
332,-626.2114993588029,-626.2895115611827,-653.6344874855969
333,-624.109573720779,-627.0167546911866,-654.1359505687088
334,-623.9776627141507,-627.4134477012183,-655.6271745092281
335,-617.8049604302106,-628.0284483966468,-657.5807381975733
336,-619.0920453964327,-627.1870206573051,-664.0311514270087
337,-619.7112896343107,-628.6372597396113,-662.5616645848039
338,-620.6107834295514,-627.4928986835074,-659.9919033474212
339,-623.0637720520114,-625.6523763986811,-658.9205053402686
340,-622.4285880128873,-626.2041112089366,-655.9090228656656
341,-623.8932101541936,-623.2237918366361,-657.907373904806
342,-624.9755018549822,-623.9078161735883,-656.0417547991763
343,-623.0856663686894,-625.5234972211919,-653.8600426837814
344,-621.7361276326783,-620.6738765948259,-656.3193511205469
345,-621.9893752325506,-617.6062069714344,-654.5788218914518
346,-627.5324228034696,-616.2074811512871,-653.5234417186988
347,-627.5755889656708,-620.7231546923167,-652.7930568250147
348,-629.6129847545419,-623.4610147207582,-653.9710083480045
349,-630.5751103353027,-622.7959140063812,-652.8603333477658
350,-635.5097867097116,-622.458446284784,-654.0316905072432
351,-638.1447860369451,-624.8550149940756,-656.1824361808398
352,-638.0507154589932,-625.9464678370895,-657.7863946117054
353,-641.0299574766566,-624.9294887942361,-659.7532196034219
354,-643.0525035259765,-621.7243334859585,-659.9952346926184
355,-644.6490255871481,-623.358653413381,-662.6612645558671
356,-645.7636559168072,-619.8761912125532,-660.9004746221243
357,-650.002699090899,-615.951932688891,-665.8769680665282
358,-653.9794704314335,-614.6318219155087,-668.8020334550764
359,-652.100959015026,-617.3938427449252,-667.6966898182811
360,-652.2820404881979,-618.241002784969,-662.924491452199
361,-653.8660092081033,-616.5847575944882,-666.1104865479741
362,-656.4904739367973,-617.4829385818944,-665.4083436663977
363,-652.7561636826372,-619.3536165016328,-663.6176005581682
364,-647.3055048856286,-616.6849138729216,-666.8269003280377
365,-643.9451946921356,-615.9112910716541,-664.8873914139317
366,-644.9805428656668,-616.0997118234307,-667.1515984781986
367,-645.8011260489175,-613.6927352651358,-668.4231250720333
368,-648.0358568993729,-611.7936675548336,-666.5973948334727
369,-647.7752177098206,-611.4274598744228,-663.7618440159574
370,-646.6924492541376,-610.1502767883649,-667.6178273584302
371,-647.9868229198672,-610.1376417704971,-668.0152006723079
372,-648.5423084044477,-610.49909086514,-668.2472219066441
373,-648.8932027094095,-609.1404301757319,-670.0714628852132
374,-646.6220020164618,-606.8272544931169,-671.8933065430595
375,-648.0363582865036,-608.4169974654678,-667.9297029996579
376,-648.3329863649692,-604.3682374744722,-670.6904521059239
377,-647.6520516225842,-605.063722302808,-665.3779965499978
