,1,37,42
1,-394.0726386,-1000,-1000
2,-259.5930071,-1000,-1000
3,-254.3891032,-1000,-1000
,-265.9037714,-1000,-1000
,-265.4961692,-1000,-1000
,-252.2048704,-1000,-1000
,-271.0367867,-1000,-1000
,-245.2504987,-1000,-1000
,-235.9133854,-1000,-1000
,-225.9072364,-1000,-1000
,-214.5507393,-1000,-1000
,-195.7081067,-1000,-1000
,-181.5962156,-1000,-1000
,-166.9773787,-1000,-1000
,-180.2525789,-1000,-1000
,-189.6002118,-1000,-1000
,-187.7195522,-1000,-1000
,-187.241874,-1000,-1000
,-178.9430705,-1000,-1000
,-177.9441763,-1000,-1000
,-184.2920459,-1000,-1000
,-180.4084041,-1000,-1000
,-184.8468787,-1000,-1000
,-185.1239511,-1000,-1000
,-188.4205577,-1000,-1000
,-187.5554864,-1000,-1000
,-188.3184806,-1000,-1000
,-187.4069652,-1000,-1000
,-187.5373882,-1000,-1000
,-182.9044021,-1000,-1000
,-183.7317395,-1000,-1000
,-182.8314796,-1000,-1000
,-183.3057343,-1000,-1000
,-182.4399269,-1000,-1000
,-181.2379653,-1000,-1000
,-177.421321,-1000,-1000
,-177.8126594,-1000,-1000
,-175.4924045,-1000,-1000
,-173.1071701,-1000,-1000
,-171.3593461,-1000,-993.9
,-173.4980008,-1000,-991.9268293
,-169.6330945,-1000,-992.1190476
,-165.4298817,-1000,-992.3023256
,-164.2148919,-1000,-992.4772727
,-163.0199775,-1000,-992.6444444
,-159.8013611,-1000,-992.8043478
,-158.3691562,-1000,-992.9574468
,-155.7028864,-1000,-993.1041667
,-155.7388969,-1000,-993.244898
,-154.0756124,-1000,-993.38
,-150.2923221,-1000,-993.5098039
,-149.4756421,-1000,-993.6346154
,-145.8819768,-1000,-993.754717
,-145.4165495,-1000,-993.8703704
,-144.1390133,-1000,-993.9818182
,-142.6635858,-1000,-994.0892857
,-142.3000395,-1000,-994.1929825
,-141.1346715,-1000,-994.2931034
,-140.0988724,-1000,-994.3898305
,-138.7676805,-1000,-994.4833333
,-137.1920153,-1000,-994.5737705
,-135.4091999,-1000,-994.6612903
,-136.3667721,-1000,-994.7460317
,-135.3978549,-992.3125,-994.828125
,-137.5597332,-983.2153846,-994.9076923
,-136.1190018,-983.469697,-994.9848485
,-135.0179302,-983.7164179,-995.0597015
,-134.1204024,-983.9558824,-995.1323529
,-134.6474866,-984.1884058,-995.2028986
,-135.6880689,-984.4142857,-995.2714286
,-137.3156414,-984.6338028,-995.3380282
,-136.3687641,-984.8472222,-995.4027778
,-135.398033,-985.0547945,-995.4657534
,-134.1282119,-985.2567568,-995.527027
,-135.7683297,-985.4533333,-995.5866667
,-134.3926569,-983.0526316,-995.6447368
,-133.8152353,-979.0779221,-995.7012987
,-135.3692788,-977.3974359,-995.7564103
,-134.4239853,-977.6835443,-995.8101266
,-133.5386232,-971.7625,-995.8625
,-131.8381407,-965.6419753,-995.9135802
,-130.69397,-962.4634146,-995.9634146
,-129.7386346,-962.9156627,-996.0120482
,-128.3427963,-963.3571429,-996.0595238
,-125.7167675,-963.7882353,-996.1058824
,-124.966718,-964.2093023,-996.1511628
,-123.6994261,-964.6206897,-996.1954023
,-123.2848548,-957,-996.2386364
,-121.4180279,-956.2696629,-996.2808989
,-120.3974992,-956.7555556,-996.3222222
,-118.3039967,-957.2307692,-996.3626374
,-117.1698001,-950.4021739,-996.4021739
,-116.2947481,-943.9892473,-996.4408602
,-115.1374575,-939.7659574,-996.4787234
,-114.3739983,-940.4,-996.5157895
,-112.5814345,-933.8020833,-996.5520833
,-111.9669676,-929.5773196,-996.5876289
,-110.9438184,-925.3163265,-996.622449
,-110.1949537,-926.0707071,-996.6565657
,-109.4835021,-926.81,-996.69
,-105.607568,-919.4,-996.69
,-104.5170809,-916,-996.69
,-102.6495655,-916,-996.69
,-100.2795846,-916,-996.69
,-97.44725425,-909.11,-996.69
,-98.36691658,-909.11,-996.69
,-94.68049374,-909.11,-996.69
,-93.6293035,-902.14,-996.69
,-91.81775813,-902.14,-996.69
,-91.49771499,-902.14,-996.69
,-90.81629282,-902.14,-996.69
,-90.6030948,-894.37,-996.69
,-90.62488209,-890.19,-996.69
,-90.47648595,-883.13,-996.69
,-89.04708087,-883.13,-996.69
,-86.97671486,-883.13,-996.69
,-85.48692153,-883.13,-996.69
,-83.99589107,-878.95,-996.69
,-83.78630947,-878.95,-996.69
,-81.69858376,-878.95,-996.69
,-80.95672022,-870.8,-996.69
,-79.83792858,-870.8,-996.69
,-77.75166519,-870.8,-996.69
,-77.47691541,-870.8,-996.69
,-75.27760406,-865.07,-996.69
,-73.79362733,-858.29,-996.69
,-71.7750481,-858.29,-996.69
,-70.57364775,-858.29,-996.69
,-68.39296579,-854.63,-996.69
,-69.56185987,-854.63,-996.69
,-67.03386251,-854.63,-996.69
,-65.66178924,-852.3,-996.69
,-63.06969446,-851.08,-996.69
,-61.25078963,-851.08,-996.69
,-60.74063386,-845.03,-996.69
,-60.45816805,-845.03,-996.69
,-58.494105,-838.3,-996.69
,-57.56718701,-838.3,-996.69
,-57.21775201,-838.3,-996.69
,-55.63543785,-838.3,-999.13
,-53.93691162,-838.3,-1000
,-54.55665161,-838.3,-1000
,-56.26148743,-838.3,-1000
,-55.44777516,-834.92,-1000
,-55.83402819,-827.79,-1000
,-55.08257906,-821.71,-1000
,-53.92200653,-813.43,-1000
,-53.34222196,-812.92,-1000
,-51.13975391,-804.69,-1000
,-49.568065,-802.31,-1000
,-49.08099646,-797.68,-1000
,-47.36159722,-797.61,-1000
,-47.08472283,-797.61,-1000
,-45.86206126,-789.55,-1000
,-44.28454911,-784.87,-1000
,-43.90588929,-782.79,-1000
,-43.93967929,-782.79,-1000
,-42.67376083,-778.31,-1000
,-41.04957044,-778.31,-1000
,-39.60176027,-778.31,-1000
,-38.50098862,-774.49,-1000
,-37.99227316,-772.19,-1000
,-37.66431643,-772.19,-1000
,-36.56270257,-777.11,-1000
,-31.84101029,-777.76,-1000
,-31.56507907,-777.76,-1000
,-30.2332818,-777.76,-1000
,-29.1094008,-770.75,-1000
,-27.62273325,-770.75,-1000
,-25.63362392,-768.61,-1000
,-22.05829726,-768.61,-1000
,-20.12821625,-768.61,-1000
,-18.9785967,-761.33,-1000
,-18.98932923,-761.33,-1000
,-15.56579029,-760.09,-1000
,-14.48199674,-762.06,-1000
,-12.57752333,-765.29,-1000
,-10.21643208,-766.81,-1000
,-8.338307361,-758.92,-1000
,-6.363508341,-762.64,-1000
,-5.605177537,-767.88,-1000
,-4.831478533,-770.83,-1000
,-2.811280034,-770.83,-999.27
,-1.487388069,-769.19,-997.92
,-1.068910763,-769.19,-997.92
,0.16525956092697128,-763.84,-997.92
,-1.615388041,-763.84,-993.15
,0.16294590127732433,-762.88,-993.15
,-0.260929837,-757.17,-993.15
,1.6991651062737951,-752.54,-993.15
,2.0443904771248875,-752.54,-993.15
,2.906766061337164,-752.53,-993.15
,5.039696906132599,-758.99,-993.15
,6.297675739684851,-758.64,-993.15
,7.7697957013483165,-758.64,-993.15
,7.475481948706294,-765.57,-993.15
,8.548826995716198,-766.39,-993.15
,9.274095891984148,-768.69,-993.15
,11.850215985494525,-767.64,-993.15
,13.125689151577062,-767.64,-993.15
,14.876699707652358,-774.07,-993.15
,14.594852955254515,-777.47,-993.15
,16.544913356917608,-775.41,-993.15
,18.276449742476302,-772.63,-993.15
,18.908976791263783,-776.21,-993.15
,22.858804166920944,-769.59,-991.11
,24.19314353631663,-769.59,-991.11
,23.976606505461675,-770.7,-990.97
,25.405447304737162,-767.56,-984.15
,27.136094617000264,-761.43,-984.15
,25.361963272722598,-754.82,-984.15
,27.04294940695578,-762.59,-979.54
,25.505511134084205,-762.01,-974.72
,26.08639437185812,-768.98,-974.72
,28.78865143016337,-763.58,-966.45
,31.63332489,-757.75,-966.27
,32.88370258807953,-749.72,-959.22
,34.021940200137635,-747.96,-959.22
,34.41269003914842,-740.56,-950.85
,33.80948469272753,-736.6,-945.25
,37.42786488543549,-744.75,-938.67
,38.169104237006394,-744.75,-936.29
,40.01962722187008,-738.13,-931.78
,43.093771682395335,-731.12,-927.04
,45.56075359483762,-736.85,-923.08
,46.90929121945456,-736.66,-915.8
,48.05537592539719,-732.43,-907.74
,48.84180674104813,-724.47,-901.26
,49.863299094126226,-724.55,-894.94
,52.42855440168327,-716.74,-888.75
,52.921748150309966,-710.86,-880.53
,54.187120226609785,-707.43,-875.3
,54.656063104784415,-702.5,-869.12
,55.37636461187392,-695.97,-861.07
,57.31213055038359,-701.22,-857.28
,57.181897180227736,-693.55,-851.54
,57.61014093512153,-693.99,-843.52
,58.88241451184051,-693.49,-837.85
,60.23904249237405,-686.69,-834.23
,60.700095334480366,-678.98,-827.48
,62.66863243544857,-672.24,-826.81
,63.469897763778064,-665.41,-820.7
,66.20040125278653,-658.99,-816.81
,67.14984095693639,-659.14,-809.23
,68.86434035,-663.78,-806.5
,69.9363349,-666.72,-798.74
,70.12771989834371,-668.29,-790.42
,70.64762284090175,-663.64,-784.32
,71.20707647492306,-664.57,-776.3
,70.90903352037643,-660.08,-770.26
,70.32705016654658,-657.33,-763.65
,71.03220428,-652.75,-757.57
,71.94866142991054,-648.29,-757.57
,72.91397784814141,-651.67,-757.57
,74.53947447836198,-650.66,-756.22
,75.65964777866452,-647.66,-750.61
,77.84404415,-641.29,-747.47
,78.49806251576679,-638.82,-747.47
,78.81065659322631,-631.81,-747.47
,79.04496574916745,-625.91,-744.68
,78.51421025277278,-626.19,-742.97
,80.70889819382217,-623.79,-742.97
,83.82888852041171,-616.22,-742.97
,84.18818091128958,-615.91,-734.86
,84.36179452120066,-615.24,-727.05
,85.26248007453894,-608,-722.46
,85.87668146869171,-602.1,-719.01
,86.63749573787427,-607.83,-719.01
,87.86468020597295,-600.29,-713.17
,89.16850485509659,-597.47,-708.79
,89.11865921801909,-591.49,-706.68
,87.42506307,-584.45,-706.68
,85.99711273785408,-584.68,-702.86
,87.80001639050239,-577.06,-695.98
,87.27545726746438,-575.28,-687.9
,87.42140386509138,-573.24,-687.9
,87.13412613035739,-572.33,-683.58
,87.57197430458919,-569.29,-678.18
,86.93342968,-571.09,-671.71
,86.79316310485042,-566.18,-667.45
,86.71684753873498,-561.27,-661.25
,87.65287959493418,-557.41,-661.25
,87.08501753524347,-549.02,-656.35
,88.81907030435035,-543.87,-653.01
,88.39913335485187,-537.4,-644.61
,88.84229569874176,-535.95,-644.61
,90.11873251510262,-528.89,-646.83
,89.71405683038697,-531.46,-640.96
,90.85585897950885,-536.81,-640.96
,90.84480127,-537.95,-638.44
,88.99675425493369,-529.8,-630.19
,90.19137916,-529.78,-625.54
,89.06791441962267,-525.94,-619.24
,88.74469275079511,-527.97,-619.24
,87.60367947094082,-520,-613.54
,89.68955351446058,-514.61,-608.27
,91.15054988344076,-515.41,-603.1
,92.82350572276144,-510.06,-594.96
,91.73605042357867,-504.59,-591.35
,92.90748295364884,-499.47,-585.51
,92.12716615704203,-493.34,-580.14
,95.17277722951245,-486.9,-571.89
,96.38933090620596,-480.9,-566.58
,97.33430730084574,-479.5,-561.48
,98.44410805817401,-480.75,-555.36
,98.74993109901722,-479.77,-553.03
,99.05758508,-472.31,-545.42
,101.31365411296585,-472.65,-540.33
,100.79363791406332,-469.12,-540.78
,102.57687785754389,-469.55,-535.98
,105.74076073239902,-468.14,-529.11
,105.49688485632657,-459.91,-526.96
,109.43991153444625,-456.94,-525.94
,109.75649633867992,-449.72,-519.8
,105.46291848825186,-447.63,-522.01
,106.06793252864358,-446.93,-517.02
,107.13071553664795,-446.4,-516.48
,107.30138271365385,-446.49,-509.51
,109.39397152956367,-447.47,-509.18
,111.67524990644606,-446.73,-506.48
,112.84241597271016,-439.16,-505.73
,113.19596814512441,-433.22,-500.51
,114.6504085,-432.59,-496.97
,115.52184411558163,-432.94,-493.65
,115.98461049824338,-424.23,-488.88
,117.10263477498664,-424.87,-487.76
,118.10030442614192,-423.43,-487.6
,120.34993041015183,-423.71,-485.99
,121.25950902501324,-419.72,-488.39
,118.25193433327011,-418.91,-488.87
,119.98719908774925,-417.92,-488.92
,121.34964030449514,-416.13,-486.16
,118.65279976928643,-414.45,-484.02
,120.13229160730616,-414.39,-484.26
,121.5700811328432,-407.83,-482.41
,122.76097962023876,-410.25,-479.35
,124.56759632752235,-409.21,-478.84
,125.40432990649217,-404.14,-477.12
,126.56485376753149,-405.08,-473.05
,126.53432434286398,-404.11,-471.72
,126.72420424030732,-402.36,-466.03
,128.5653459744687,-402.11,-466.74
,129.79422648952124,-401.76,-465.93
,130.4992947533219,-396.81,-465.85
,132.18738229437776,-392.18,-460.43
,131.54083769664913,-386.63,-460.66
,134.01191465400183,-385.46,-460.98
,135.3528703521528,-383.05,-459.01
,136.39708826793847,-382.38,-458.7
,136.46398193796367,-380.49,-459.03
,138.7545463848489,-379.62,-458.23
