,-67.53181168,-150.7082404,-148.274899,
,-66.4776659,-150.0766182,-147.6839663,
,-66.14564668,-147.2806521,-146.5235597,
,-66.33806567,-143.7710974,-142.9213977,
,-66.33300393,-142.1634555,-141.3288793,
,-65.66867883,-140.7290292,-140.9654629,
,-63.48386946,-141.4692026,-140.452503,
,-62.67537594,-138.6648798,-138.8785881,
,-60.35922229,-136.1990989,-137.196981,
,-60.0124506,-137.3646065,-134.5318906,
,-58.52870987,-138.9934933,-132.9927825,
,-57.79587989,-136.8664659,-130.6142347,
,-59.30698262,-135.892174,-126.8510878,
,-57.59482939,-134.7418921,-123.9764021,
,-57.84613036,-130.6246191,-122.1796165,
,-57.55211522,-130.840657,-118.8621519,
,-57.70435801,-129.2082003,-118.2514011,
,-56.93797582,-126.7914066,-116.7703489,
,-54.59538221,-125.3019999,-116.8952573,
,-55.63997083,-121.6859171,-115.029396,
,-55.07946367,-120.0271041,-114.338648,
,-56.46664395,-117.9550885,-112.2193848,
,-55.62541633,-114.6607622,-112.5389247,
,-54.27083681,-114.5191559,-111.9973851,
,-53.5232357,-112.0770078,-110.4473368,
,-52.40598493,-112.5588082,-108.3508236,
,-53.9187751,-112.0452379,-106.0190016,
,-54.50132341,-111.668443,-103.9803105,
,-53.94608424,-110.9408529,-101.6996961,
,-52.00258793,-109.4277936,-99.67030509,
,-51.92145932,-108.8015912,-98.71300816,
,-50.5944763,-105.9592107,-96.31218155,
,-49.96835003,-107.3476258,-94.42465839,
,-48.1020653,-104.6663372,-92.98794514,
,-46.90328946,-101.9091511,-91.36438977,
,-45.31967832,-98.81883557,-88.01245306,
,-44.08677835,-96.99233359,-88.43311779,
,-41.46280422,-95.77182808,-90.34827467,
,-39.80718551,-93.44290546,-89.18037667,
,-37.11579704,-91.05787129,-86.78284327,
,-33.76974925,-90.57701933,-86.35843664,
,-33.22918506,-88.96160242,-83.88507649,
,-33.05064159,-88.17003208,-84.36608838,
,-33.25797148,-87.23545245,-83.27475238,
,-32.84182161,-86.30338294,-80.84236272,
,-29.08152682,-83.54242856,-77.1413557,
,-26.12059614,-79.8556329,-76.39790503,
,-24.254064,-76.43331748,-73.34790123,
,-24.63155327,-73.24051858,-72.2300384,
,-25.80451059,-72.59462264,-71.61418382,
,-28.55072428,-72.06121364,-70.43624513,
,-27.34506772,-69.88257237,-70.09302028,
,-24.26372607,-68.55653261,-68.79989464,
,-23.21266191,-65.77898165,-67.84568076,
,-21.85132697,-64.66446919,-67.34811144,
,-20.30746458,-61.90388287,-65.44941255,
,-19.14130432,-60.69271379,-64.98013219,
,-19.96044495,-61.53774907,-65.34652159,
,-18.10932008,-61.66454367,-64.40658569,
,-18.23341191,-61.09763361,-63.92495628,
,-16.98904911,-60.9111671,-62.79338428,
,-17.42526117,-59.77235022,-63.63383478,
,-15.80594016,-59.6443615,-60.45092504,
,-14.36941384,-55.83157477,-58.12393278,
,-15.16260538,-53.54292294,-55.68096166,
,-13.91482111,-52.58957603,-55.49288602,
,-13.65898164,-52.51289293,-52.76604597,
,-12.34350432,-50.95630111,-52.35611992,
,-12.4231911,-48.89789679,-53.12426229,
,-10.59065055,-46.22469716,-50.49739713,
,-12.21367569,-45.73173494,-49.9447578,
,-10.79188793,-45.16894744,-46.23895595,
,-8.864556295,-45.22062799,-44.42099357,
,-6.774092957,-42.53321927,-43.46798777,
,-5.210509346,-43.31316704,-42.66334082,
,-4.25595405,-41.87326162,-43.34324376,
,-3.586334093,-41.61422858,-41.18521013,
,-3.113279161,-40.06682192,-41.90573559,
,-3.773919373,-40.53106812,-39.71319492,
,-2.635257729,-40.65236974,-40.63090839,
,0.378079441,-37.9308526,-38.01412785,
,2.898843059,-36.25413795,-38.50968841,
,5.452004892,-33.25947239,-35.52240295,
,6.326787593,-30.3769593,-33.29998479,
,7.118664017,-29.87097776,-33.34901591,
,9.57705598,-30.00633897,-34.28902781,
,9.00115514,-29.48349035,-32.85865072,
,12.74613,-28.69022054,-32.14551657,
,15.741997,-28.58845946,-33.48146665,
,19.85216837,-26.98036785,-34.75518457,
,23.58795808,-27.0834265,-35.13655195,
,24.59415199,-26.00134051,-36.91986271,
,24.84601544,-26.14659199,-34.77694678,
,25.93111414,-24.77418022,-35.19330278,
,27.05285577,-23.50081102,-34.83032097,
,29.19127579,-24.79929498,-36.25090732,
,30.11377174,-26.66532259,-34.35491564,
,32.77381124,-24.86230277,-34.2723263,
,35.08147674,-25.40011428,-34.69207599,
,37.08486033,-24.10433932,-33.71991562,
,39.61196318,-21.05453769,-31.93764263,
,42.08492923,-19.38174062,-32.00574196,
,43.73132947,-19.13877337,-32.56779927,
,46.09733809,-19.86296806,-32.31722671,
,45.73074421,-19.3988835,-30.34306309,
,47.59122187,-19.01382786,-30.73433369,
,49.74994449,-16.43935405,-29.24495352,
,52.87601846,-14.76963889,-28.50024079,
,52.02406001,-15.94891094,-28.49349848,
,53.14764112,-13.36556516,-27.40691422,
,55.50910135,-8.451168604,-26.23002641,
,55.3536778,-9.163947781,-25.99308114,
,59.12361285,-8.991047971,-27.94244363,
,61.23400339,-9.154930776,-28.28166643,
,64.21259033,-9.593984874,-28.818447,
,66.55640875,-8.60354597,-29.82190994,
,69.83456906,-8.982981079,-30.31919064,
,71.2601166,-8.393694507,-30.18455788,
,70.95886926,-5.158162976,-28.28614744,
,74.06295876,-6.316088819,-28.42005646,
,77.05591583,-6.427693164,-28.38544284,
,80.75595474,-7.523974462,-28.24297403,
,82.9604502,-9.719777419,-24.61938727,
,84.88550718,-8.970897829,-24.03108997,
,86.48131636,-7.415736749,-24.10137361,
,88.05571172,-4.722086092,-23.47810641,
,90.51811931,-4.387521398,-24.5013996,
,92.02477285,-1.350158485,-24.82461829,
,94.35628223,-1.151842981,-25.73865464,
,94.96563955,-2.009078994,-25.8023588,
,97.10732407,-0.448596882,-25.44097988,
,98.75133037,0.949660934,-25.80729043,
,100.7570758,3.813300866,-25.97845485,
,101.946445,5.649959592,-26.49167825,
,103.8687295,5.854247516,-27.78285813,
,105.348262,6.83346454,-28.35692654,
,107.1268588,6.159885042,-25.76259696,
,107.3131961,9.440938884,-22.59952831,
,107.895592,11.9583658,-22.54871227,
,109.0466345,12.03367234,-23.46854476,
,108.954955,12.88439993,-22.19394888,
,109.2406015,13.08882276,-23.38281592,
,110.5797541,12.16048055,-20.53099798,
,114.1121534,13.30877094,-21.1330364,
,116.0789506,14.23871418,-20.1408873,
,118.3350484,12.5939574,-20.85508263,
,119.6231113,11.58510985,-19.01156684,
,121.2873014,10.78887881,-19.79336094,
,122.7669801,9.047636396,-21.15164116,
,126.2639282,11.83393826,-20.22726785,
,131.3899188,11.65079605,-21.14649129,
,133.12093,9.599887927,-20.21800747,
,135.0557862,9.520292535,-20.59134617,
,136.7636005,7.842413924,-20.64598539,
,138.5919355,5.945963091,-19.48056504,
,139.7754508,4.749997307,-20.20538372,
,141.2634894,6.982664468,-19.78903009,
,144.765453,9.381667786,-17.69040454,
,142.3981029,10.99127853,-18.66746288,
,145.1864273,11.2059127,-17.40248001,
,146.8535266,10.34982276,-17.08331562,
,149.3643639,10.20653726,-17.18646361,
,150.8026684,12.12035306,-17.92515521,
,152.1053608,11.27259227,-20.2920478,
,154.2935792,11.35834782,-21.05097933,
,156.1654007,13.09866257,-20.56349484,
,159.4292114,14.00279432,-19.3509961,
,160.3559917,15.04819264,-16.8493925,
,162.7010367,14.5071787,-14.89830767,
,163.8055878,14.16607401,-14.40358907,
,167.4412449,17.27512282,-13.79367368,
,166.8703186,18.0457016,-16.28075287,
,167.8971497,18.35042473,-14.87984332,
,168.7317773,18.4856606,-13.38917295,
,167.152983,19.09156619,-12.21842874,
,168.4936623,19.54698801,-12.48340064,
,170.609368,20.25187861,-13.04440559,
,172.9243207,20.67784221,-13.26202465,
,175.9307089,21.35307728,-13.4746392,
,177.7170328,22.10873473,-11.12750932,
,176.8841363,22.38033687,-14.07689504,
,178.2093409,20.72416539,-13.73247977,
,178.2475536,21.84324681,-14.01109534,
,180.3586405,20.60361517,-15.17830234,
,181.7203595,22.64580173,-15.73413183,
,184.0627842,24.38032562,-14.7800243,
,188.06797,24.90650553,-16.39488459,
,189.2552026,26.648982,-13.98608555,
,189.1626137,29.29625748,-13.7534389,
,189.4320951,32.82144403,-12.10650516,
,189.2920514,34.29653398,-12.47919199,
,190.8215777,35.06728119,-9.451456123,
,193.568102,37.43100029,-8.379763893,
,194.1607784,36.52119137,-6.45139632,
,197.4084597,38.39211184,-5.841634809,
,198.0760741,41.14600477,-4.850867199,
,199.7977815,42.46975323,-2.954942334,
,200.4694595,43.49389983,-1.950839066,
,200.655012,44.77234409,-0.013822062,
,201.7257845,47.1860771,1.571266655,
,201.165383,48.53249717,2.082679666,
,201.096072,47.98609134,4.332865707,
,202.5094577,50.4032152,6.696995527,
,202.8083528,53.01877923,6.181081095,
,206.3200623,54.70294333,5.220801113,
,206.6080193,57.29775947,5.144612908,
,206.492702,57.70722714,7.069268402,
,205.8270778,56.49232459,9.439538813,
,208.1594909,56.43954039,12.19224425,
,207.3105138,58.57878519,12.50125662,
,206.6798699,58.26334127,13.45530927,
,209.2018972,60.33545353,13.45692313,
,209.6733962,62.0175634,13.16006409,
,208.3683516,64.39458241,12.25476395,
,208.7363753,67.40679351,12.95008133,
,208.9656105,67.49178668,13.67800521,
,209.2402671,69.60434088,16.80242508,
,209.7921441,67.59168013,18.73499567,
,212.3310677,66.89897145,20.34864061,
,213.0709888,67.62332643,22.20867252,
,213.1263152,70.62040294,24.73887322,
,213.5823456,72.57934706,26.0410767,
,213.7722205,75.92216492,25.54884238,
,213.9169925,74.45875624,27.81724337,
,215.0525488,74.34067106,26.5793803,
,214.9840145,73.12557722,28.19248364,
,217.5826169,72.01659094,30.09378279,
,219.8422665,70.5107619,29.73590677,
,219.9203432,70.5707875,28.99196856,
,219.8398533,71.11079765,28.33371679,
,219.6222976,71.89627169,28.48408538,
,220.002462,69.95558976,27.54794555,
,220.4951032,71.8664915,29.20955149,
,221.0798458,72.3404142,30.43469144,
,220.3111853,73.64866049,29.83712833,
,220.8790416,74.23056478,31.7559952,
,220.5060344,76.29940844,31.09407462,
,220.7309206,74.863769,30.60436181,
,221.541033,73.43724489,29.54143286,
,221.5263618,71.16071746,31.70726702,
,223.1703033,72.76869555,31.49951684,
,225.5390721,74.15851177,32.85450108,
,226.685627,75.96639414,32.04158302,
,226.1793341,78.43822832,31.67711878,
,226.805538,79.78629632,30.58174951,
,226.684636,82.31714057,30.16858661,
,227.3949362,82.97289085,29.19553248,
,224.8174507,84.38195239,29.35344832,
,227.8484551,84.44611882,30.5047029,
,227.8250338,83.58578508,31.34023131,
,228.2296385,84.08487391,31.33237414,
,228.3887174,87.41674501,30.12764885,
,228.4923035,88.72857475,29.97266127,
,228.2806669,90.74014598,29.73741478,
,228.4638133,93.35367077,31.65245257,
,228.5952525,93.28996422,32.04148433,
,228.2600759,93.08347777,31.75761651,
,228.102403,94.98133275,31.93452845,
,231.5882117,93.1060445,34.115896,
,231.7529513,94.48995812,33.26494719,
,231.6123615,95.94438362,34.78657048,
,231.6956451,95.80134635,35.4128014,
,231.3123366,97.02176924,36.56359541,
,231.338413,97.90043234,38.75162007,
,232.331355,96.32059416,38.68846524,
,232.4805795,94.87386463,38.36157438,
,232.7545959,95.94902154,36.65936125,
,233.5353119,95.23645291,34.77834809,
,234.3627109,95.22297999,34.69935906,
,234.4623624,93.26139159,34.1802404,
,235.1765065,91.90024874,35.3842904,
,237.0077889,91.36198485,36.40985882,
,237.2478637,92.16330996,34.56561221,
,237.2066784,92.74837237,35.6896971,
,239.9012749,91.09030314,34.22926814,
,240.0367924,92.4191011,34.64415753,
,240.1502727,91.8628892,34.71759188,
,239.5541758,93.25907408,36.52091689,
,239.7008371,95.20274352,33.85522968,
,239.8714719,93.63223637,34.2136303,
,240.8451179,92.24875439,34.74793488,
,241.4945263,92.44315572,36.97721712,
,241.1555053,93.32559135,39.78972829,
,241.1290558,95.38973698,41.10374952,
,241.2703961,93.31598385,41.47975191,
,241.2514245,92.45760864,40.60338067,
,241.2914948,91.78421535,41.38226182,
,241.5018468,91.36497788,39.41531442,
,241.6876801,90.3047735,39.77427602,
,241.9806862,87.29492048,38.69671823,
,242.3321879,85.96816526,42.05871296,
,242.7463487,87.33424861,39.2945101,
,242.9679934,87.617103,37.70158886,
,244.4707088,87.85745688,35.43671542,
,244.901204,87.42519632,38.09794137,
,244.987573,87.17464266,37.40785001,
,244.8833938,84.90490537,35.55718986,
,244.5172557,85.88921931,33.9942112,
,244.5602838,87.80861674,32.08518751,
,244.2826603,85.31483643,30.24283983,
,244.4601438,84.78954947,29.91689466,
,244.1593011,87.14130568,28.9046202,
,244.4529342,86.48927286,27.19063455,
,244.5331512,86.2294254,29.96378886,
,244.4093404,84.54023804,32.57236057,
,244.4352279,84.05406432,31.8597384,
,244.5475108,83.80049984,30.05542845,
,245.4047061,83.68162111,27.4173372,
,245.4996742,84.57492012,24.64832614,
,248.1898212,82.57814582,24.30679088,
,248.6928471,80.0295819,22.34986798,
,248.7214376,80.56238803,22.39643034,
,248.3091725,80.97698659,22.5376348,
,249.7300575,79.17999543,25.48889502,
,249.5341061,76.02535735,24.74594361,
,249.8610917,75.87204155,23.60363096,
,249.7930213,73.88637103,21.34222103,
,249.9232694,76.61173236,19.18275129,
,250.0947005,76.19604517,17.17569971,
,249.9129595,75.32473604,14.77551659,
,250.0165743,75.76288106,14.28670655,
,249.8848873,73.45117256,15.07160094,
,249.7463194,73.70967388,13.19066277,
,249.6480488,74.24712372,10.880897,
,249.2331775,72.79526785,11.26610791,
,249.358694,73.61594641,9.018830855,
,249.2684245,73.83482723,7.268650048,
,249.1080931,74.05060666,8.221233412,
,249.6095553,74.81287317,10.92141854,
,249.8267686,74.06942451,10.0996293,
,249.9106766,74.42818391,10.94739733,
,250.6801323,75.9823732,11.86546166,
,249.1450439,73.74686666,12.49381895,
,249.0467305,73.39902564,13.71295402,
,250.2020103,71.45998533,14.09717143,
,250.3929274,69.58258717,11.62246905,
,250.832639,66.4605683,14.25391901,
,250.9088549,64.75338637,16.65988682,
,251.4106269,67.16040065,17.66834856,
,251.4530048,68.92134534,16.06259931,
,251.9481737,67.58239556,16.27609617,
,252.1425231,64.54377763,14.35523815,
,252.180128,62.94873367,14.67497458,
,252.4231676,62.78020726,15.42305604,
,252.4052387,62.11747062,17.25390903,
,252.4206231,62.21640728,16.95485999,
,247.6525719,60.4871206,17.34224602,
,250.3806356,57.99004118,19.87129771,
,245.5802223,60.68062025,20.08048165,
,245.517405,60.4921995,18.40038685,
,245.5920128,61.66373119,18.35322473,
,245.0007981,61.39687504,19.1344043,
,245.0683336,61.68449451,19.60162565,
,244.9053209,61.95912388,22.4628399,
,244.416613,62.65736958,21.01620352,
,244.5436526,61.6635462,21.12995416,
,244.6480505,61.71866577,21.70578072,
,244.9870413,59.82377217,23.64306604,
,244.8355885,60.1339516,22.15761588,
,244.5833513,61.23004138,22.12174522,
,244.4355904,63.03976494,21.73356973,
,244.572169,65.76438742,21.462263,
,244.5894833,65.62417915,19.99889505,
,244.7150279,65.18898288,19.72628777,
,245.3397653,67.25652252,20.28271104,
,245.0876287,68.78493965,22.02298801,
,244.4520487,69.21432563,22.35144729,
,244.05821,71.26523248,22.23584538,
,243.8680941,71.07557799,22.72373028,
,244.1418242,73.25116385,23.53635474,
,244.144595,71.46339375,23.97825291,
,244.0088028,70.98097555,23.57259246,
,244.3733409,71.94764815,24.98885484,
,244.4534077,71.71700779,22.30117613,
,244.2210166,72.90425357,22.71860887,
,244.377731,73.36728647,23.10088963,
,244.4375395,73.31209544,23.03289446,
,244.9415378,70.30412874,21.68651057,
,245.4262937,68.18256401,23.32127111,
,245.1915719,68.93556584,23.44856916,
,245.4421934,67.40034548,23.61543169,
,244.9653759,70.61405805,21.97340491,
,243.0616793,68.20523632,19.37706388,
,243.5968736,67.47164302,21.94806195,
,243.1536172,68.07689394,21.70644017,
,243.068948,70.39237162,21.74990309,
,243.0540599,72.07945032,21.62584576,
,242.7732627,72.79828508,22.81858446,
,241.9583367,73.41137886,22.84896094,
,241.8634788,72.94220451,23.03520625,
,241.1074604,72.53163249,20.44838058,
,241.0433726,72.97477026,23.51863881,
,240.8552397,70.27766866,24.17310539,
,242.6417534,70.44061699,24.03645749,
,242.5157903,70.60860172,20.95348796,
,242.3872096,70.00957788,22.01648504,
,242.4684991,70.66561676,22.61371571,
,242.2014928,70.01205966,23.00868777,
,242.1812012,69.79434646,23.32817663,
,241.8739689,69.59542855,23.36484264,
,242.0076166,70.22787598,25.98339222,
,242.0917713,69.48006819,25.43705292,
,242.0864763,67.05296626,25.5451174,
,241.6897539,65.96818857,21.4965225,
,241.4678868,68.65235377,18.81058319,
,241.5704865,66.812009,21.45294562,
,241.2155333,68.62885864,21.59257687,
,238.7000197,69.98825806,24.07040882,
,238.8837762,71.59741471,23.96551081,
,238.3443767,71.39243472,27.14999925,
,238.0652264,74.42955005,27.15083154,
,238.0997663,74.37771529,29.88905751,
,238.9765172,72.08820218,32.21401232,
,238.7119679,74.78428398,29.66880446,
,238.6424438,77.39847007,32.94156286,
,238.8692908,77.4807778,35.80163572,
,238.5047269,79.0800696,37.55667492,
,235.9812112,78.94402431,37.76173756,
,236.1585867,80.37997092,37.96742932,
,235.7634806,80.50603946,40.10691635,
,236.1338203,79.74004284,38.30907619,
,236.0719591,81.4949349,36.15916225,
,234.0357164,82.08109136,38.09943047,
,233.5300839,84.74740361,40.70850148,
,233.5069954,86.10573127,42.48187951,
,231.2089091,87.6880595,42.88945156,
,231.0120522,90.71479915,43.32267825,
,231.6002217,93.33007039,43.35302948,
,231.8583429,94.12109824,41.42855581,
,231.9260101,95.36053933,42.77545175,
,232.6895503,94.28993198,42.28606386,
,231.9075484,95.12826425,42.02774447,
,233.9119975,97.74443882,40.2809707,
,234.3180255,97.91801704,39.59208502,
,233.8357608,100.1773598,40.03733584,
,231.1643349,103.0952732,40.22167079,
,230.727007,106.5528008,37.70944969,
,231.0031518,109.7109586,37.90176399,
,228.3984938,109.470135,38.29027471,
,226.3225129,110.7306745,37.60857465,
,225.7717692,112.4023583,34.89879634,
,225.7538071,116.2088219,37.32065163,
,223.5425303,118.690365,40.43504754,
,223.5890138,119.2396524,41.93919673,
,222.8800517,118.8623936,42.639326,
,222.9854646,118.2338697,45.4208398,
,227.3746462,120.8588837,45.49969761,
,226.896942,123.5549991,45.104101,
,229.0484124,123.3215863,46.62807115,
,226.4057404,123.5207352,46.39296628,
,226.7536245,124.2333304,44.30373949,
,227.3268876,122.9366654,45.62644313,
,226.4419518,123.1737314,46.89197753,
,223.7457291,122.9911466,47.7831975,
,223.8768893,122.7126114,47.40648191,
,223.7065402,113.0657202,48.85457687,
,224.1046936,112.7896626,50.67364802,
,223.9415069,114.8224882,50.42832567,
,223.6595934,116.7614378,50.07521093,
,223.8455185,116.3099107,48.95351931,
,223.8151643,116.1706695,49.82940835,
,219.4720248,113.4110166,50.10962587,
,219.8383899,111.847798,52.5876924,
,219.6077337,111.770649,52.72809442,
,219.2050408,112.0235887,54.19362652,
,219.0773765,111.8469124,52.07348166,
,216.8049412,111.9441145,52.09090709,
,217.5026274,112.0359184,52.85402373,
,217.3375576,114.2034366,51.25011127,
,216.8954249,114.5620806,50.74193053,
,216.4620499,114.7802013,50.93959938,
,215.7699814,115.3149024,51.12696255,
,215.4528465,115.5718675,51.09234195,
,214.9036797,115.7337609,53.68419049,
,214.9628694,118.304542,53.46849008,
,214.684687,118.6960305,54.94358527,
,209.9890394,119.1511221,55.63493547,
,209.5687318,122.8818731,55.40907765,
,205.7331604,123.2200828,55.66095031,
,202.1349937,126.1541503,54.71729087,
,202.1106781,127.4477518,54.65118835,
,202.2155585,124.4418177,54.53619052,
,204.0075795,126.9815587,55.02650842,
,203.5285238,128.1807185,53.96765658,
,203.8106278,129.7059414,55.94566598,
,204.1375937,129.1315668,58.8900123,
,201.7406995,129.8430089,60.66480366,
,201.5731554,127.5595474,60.78723823,
,202.4146605,127.5910488,63.28073045,
,202.1544958,130.2780088,65.35429435,
,202.9426767,133.533406,66.01022192,
,200.5730905,133.5035639,64.97731371,
,200.4007953,136.8093228,67.34037613,
,199.6000341,138.9231916,68.13887554,
,196.9892301,137.1276641,70.30378753,
,197.3521442,137.8041139,71.41260427,
,197.2919763,139.8346789,72.93834989,
,197.8209671,140.2953141,74.68657096,
,198.2204051,140.2362344,75.3050653,
,198.5848604,142.4189694,77.04241986,
,199.3398054,139.9294857,75.36938361,
,199.5748764,141.3575665,77.95467993,
,199.1890133,144.4526973,80.30128791,
,199.5255141,146.0236174,82.30609939,
